experiment_col,experiment_label,backend,method,model,save_path,kernel_id,kernel_name,kernel_type,cohort,precision_io_cheat,best_depth,best_speedup,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,9,2.5962,0.7234,0.7366,0.7438,0.5548,0.5333,1.1524,0.5333,1.1467,1.6538,2.5962,1.5154
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,9,5.8388,1.729,4.7687,3.7907,4.4007,4.1422,4.7687,4.7772,4.7772,4.8115,5.8388,4.4079
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,4,0.7796,0.0915,0.5938,0.5938,0.5236,0.7796,0.6683,0.4854,0.5076,0.5938,0.6731,0.6877
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,0,1.4098,1.4098,1.3871,,,,,,,,,
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,88,88_MinGPTNewGelu,activation,sample19,False,6,8.6656,8.1931,8.6088,8.5668,8.5668,8.5668,8.5528,8.6656,8.5528,8.5948,8.5668,8.6088
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,99,99_TripletMarginLoss,loss,sample19,False,6,4.0762,4.0407,4.0525,4.0525,4.0525,4.0643,4.0643,4.0762,,,,
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,102,102_ScaledDotProductAttention,attention,sample19,False,4,1.3242,0.5216,0.507,0.9732,1.0623,1.3242,1.032,1.0284,1.0247,1.032,1.0357,1.2554
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,103,103_Conv2D_SquareKernel11,conv,sample19,False,4,0.7342,0.3648,0.6073,0.4793,0.5743,0.7342,0.7117,0.0413,0.5043,0.5631,0.4361,0.5659
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,105,105_LayerNorm_BigMean,norm,new8,False,8,5.6364,5.3654,5.3654,5.5248,5.5248,5.3143,5.2642,5.2642,5.215,5.6364,5.5248,5.5248
Triton/delay/K,Triton · Delayed profiling · Kimi K3,Triton,Delayed profiling,Kimi K3,triton/level1-profiled,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,10,2.8404,2.7626,1.9901,1.5817,2.8009,2.788,2.7816,0.2574,0.258,0.2569,2.814,2.8404
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,1,1_Square_matrix_multiplication_,matmul,sample19,False,0,0.8873,0.8873,0.8356,0.8299,0.8328,0.674,0.8243,0.8053,0.8026,0.7796,0.8,0.8271
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,4,4_Matrix_vector_multiplication_,matmul,sample19,False,0,0.9967,0.9967,0.9934,0.9967,0.9956,0.9956,0.9956,0.9923,0.9923,0.9923,0.9923,0.9912
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,8,0.9086,0.4649,0.0165,0.4877,0.5977,0.5719,0.0223,0.0224,0.5113,0.9086,0.9086,0.8785
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,10,1.163,1.0852,1.11,1.1077,1.1077,1.11,1.1077,1.0941,1.0918,1.0941,1.1359,1.163
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,3,4.0986,3.702,4.0917,3.635,4.0986,4.0778,3.8934,3.4136,3.1627,2.6253,3.0818,2.5449
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,21,21_Sigmoid,activation,sample19,False,5,0.9936,0.9915,0.9853,0.9853,0.9853,0.9894,0.9936,0.9915,0.9853,0.9936,0.9936,0.9936
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,22,22_Tanh,activation,sample19,False,0,0.9957,0.9957,0.9957,0.9957,0.9957,0.9894,0.9894,0.9915,0.971,0.973,0.9689,0.9689
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,33,33_BatchNorm,norm,sample19,False,0,1.0709,1.0709,1.0559,1.0634,1.0709,1.0634,1.0634,1.0634,1.0709,1.0709,1.0634,1.0634
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,40,40_LayerNorm,norm,sample19,False,7,5.8186,2.3154,5.7172,5.665,5.3654,5.4706,5.5248,5.7764,5.8186,5.8186,5.7944,5.58
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,5,1.0991,0.8458,0.853,0.853,0.853,1.0931,1.0991,1.0697,1.0662,0.8678,0.853,0.8754
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,10,2.3387,0.587,0.5421,0.5451,0.5503,0.3408,0.5524,1.3063,1.0623,1.2185,1.3942,2.3387
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,0,0.9775,0.9775,0.8172,0.8378,0.867,0.867,0.8595,0.8902,0.867,0.8449,0.8521,0.8521
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,10,1.0345,0.0922,0.6265,0.4199,0.5114,0.4762,0.4712,0.559,0.931,1.0305,0.9215,1.0345
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,6,0.3282,0.0848,0.2454,0.2465,0.2454,0.267,0.2454,0.3282,0.1847,0.2969,0.3029,0.302
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,6,1.8343,0.7943,1.6275,1.6117,1.431,1.4435,1.7678,1.8343,1.1773,1.1141,1.1141,0.7186
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,5,1.3571,0.275,0.3059,1.0538,1.3035,1.0538,1.3571,0.293,0.293,0.2903,0.2903,0.293
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,6,0.9644,0.4331,0.4697,0.4205,0.4205,0.4149,0.851,0.9644,0.8444,0.4263,0.275,0.4247
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,4,2.0627,1.047,0.9263,1.1832,1.1594,2.0627,1.4045,1.2339,0.9056,0.887,1.0044,1.0283
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,10,7.3901,2.1694,2.152,4.0573,4.0819,4.1321,3.4487,3.6549,6.7082,6.4354,7.2118,7.3901
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,5,0.2128,0.2069,0.1761,0.186,0.1804,0.1897,0.2128,0.1392,0.1241,0.1419,0.1171,0.0735
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,7,1.3984,1.3651,1.3651,1.376,1.3871,1.376,1.376,1.3543,1.3984,1.3984,1.3984,0.7197
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,88,88_MinGPTNewGelu,activation,sample19,False,6,8.6656,8.5808,8.623,8.623,8.6088,8.539,8.5668,8.6656,8.416,8.4566,8.416,8.4026
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,99,99_TripletMarginLoss,loss,sample19,False,1,4.0882,4.0762,4.0882,4.0643,4.0643,4.0643,4.0762,4.0762,4.0762,4.0762,4.0643,4.0762
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,102,102_ScaledDotProductAttention,attention,sample19,False,9,1.1911,0.4115,0.4127,0.3825,0.1953,0.3534,0.9243,1.0174,0.9865,1.1269,1.1911,1.0812
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,103,103_Conv2D_SquareKernel11,conv,sample19,False,9,1.2832,0.4361,0.4531,0.5088,0.4056,0.7582,0.4113,0.8286,1.0741,1.167,1.2832,1.0175
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,105,105_LayerNorm_BigMean,norm,new8,False,5,5.8021,4.456,5.5924,5.4608,4.9292,4.9292,5.8021,4.6033,5.6953,5.7011,5.784,5.7187
Triton/start/K,Triton · Profiling from start · Kimi K3,Triton,Profiling from start,Kimi K3,triton/level1-profiled-from-start,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,1,2.7816,0.8403,2.7816,2.7689,0.2464,0.2363,0.2756,0.2782,2.7191,2.7191,2.75,2.7376
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,1,1_Square_matrix_multiplication_,matmul,sample19,False,0,1.2732,1.2732,1.2538,1.2167,1.2538,1.2108,1.2475,1.2108,1.0511,1.0929,1.2602,1.2602
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,4,4_Matrix_vector_multiplication_,matmul,sample19,False,1,0.9989,0.9956,0.9989,0.9836,0.9945,0.9945,0.9945,0.9967,0.9555,0.9923,0.9647,0.9978
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,1,1.3089,0.1229,1.3089,1.2578,1.288,1.2481,1.1259,1.2197,1.2677,1.2385,1.229,1.2197
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,7,1.1127,1.09,0.9302,1.1058,1.1058,1.0967,0.9286,0.927,1.1127,1.1104,0.927,1.1081
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,10,2.4691,1.5584,1.2698,1.0573,0.7595,1.2698,1.5385,1.2698,1.5484,1.2766,1.0714,2.4691
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,21,21_Sigmoid,activation,sample19,False,0,0.9958,0.9958,0.9895,0.9853,0.9958,0.9895,0.9895,0.9915,0.9853,0.9874,0.9853,0.9832
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,22,22_Tanh,activation,sample19,False,7,0.9957,0.9649,0.9832,0.9873,0.9832,0.9811,0.9791,0.9832,0.9957,0.9894,0.9853,0.9853
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,33,33_BatchNorm,norm,sample19,False,0,1.0704,1.0704,1.0704,1.0483,1.0483,1.0133,1.0066,1.034,1.0066,1.0066,1.0066,1.034
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,40,40_LayerNorm,norm,sample19,False,3,5.7318,3.0108,5.6911,5.6968,5.7318,5.1376,5.1376,5.1376,5.6566,5.0909,5.0,5.0
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,6,0.9495,0.8595,0.824,0.7789,0.7789,0.824,0.824,0.9495,0.8378,0.8449,0.8521,0.8521
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,3,0.4019,0.0895,0.0723,0.2806,0.4019,0.3686,0.3384,0.3705,0.37,0.3696,0.3341,0.1452
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,5,1.0451,0.8308,0.8308,0.9231,1.0122,0.9231,1.0451,0.9231,0.1932,0.328,0.3652,0.9231
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,1,0.5812,0.4191,0.5812,0.4224,0.4823,0.3617,0.4991,0.4304,0.0596,0.0411,0.0554,0.0622
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,0,0.1702,0.1702,0.1475,0.0621,0.0473,0.0382,0.0556,0.0556,0.0784,0.07,0.0559,0.0633
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,58,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel,conv,sample19,False,0,0.8,0.8,0.6694,0.5125,0.8,0.6721,0.4955,0.4955,0.5307,0.3814,0.1855,0.4633
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,59,59_conv_standard_3D__asymmetric_input__square_kernel,conv,sample19,False,3,0.6635,0.3389,0.33,0.6208,0.6635,0.6147,0.475,0.3919,0.586,0.6321,0.586,0.6353
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,61,61_conv_transposed_3D__square_input__square_kernel,conv,new8,False,1,1.0282,0.4018,1.0282,1.0282,0.1531,0.4109,0.2251,0.4294,0.2727,0.4553,0.6499,0.6697
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,70,70_conv_transposed_3D__asymmetric_input__square_kernel,conv,new8,False,9,0.795,0.3899,0.1358,0.0701,0.5832,0.5552,0.5983,0.4311,0.5179,0.3559,0.795,0.4311
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,75,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__,conv,new8,False,4,4.8101,2.7451,2.7115,2.1983,0.4602,4.8101,4.7331,3.8551,3.0296,1.7733,3.0227,1.7733
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,80,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__,conv,sample19,False,3,0.2432,0.0786,0.0836,0.125,0.2432,0.0776,0.0695,0.0824,0.233,0.1431,0.1431,0.1339
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,83,83_conv_depthwise_2D_square_input_asymmetric_kernel,conv,sample19,False,0,1.373,1.373,0.2621,,,,,,,,,
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,88,88_MinGPTNewGelu,activation,sample19,False,1,8.6557,8.2629,8.6557,8.6275,8.5437,8.5714,8.5854,8.5854,8.5714,8.5993,8.6275,8.5993
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,99,99_TripletMarginLoss,loss,sample19,False,2,4.0762,4.0643,4.0525,4.0762,4.0643,4.0762,4.0762,4.0762,4.0762,4.0643,4.0762,4.0762
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,102,102_ScaledDotProductAttention,attention,sample19,False,1,0.5403,0.4638,0.5403,0.4196,0.2682,0.4828,0.2658,0.1916,0.4836,0.2757,0.1676,0.085
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,103,103_Conv2D_SquareKernel11,conv,sample19,False,6,0.3485,0.0935,0.1246,0.3353,0.2442,0.3305,0.3423,0.3485,0.3363,0.3474,0.3485,0.3108
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,105,105_LayerNorm_BigMean,norm,new8,False,10,5.018,2.2191,4.3178,4.3178,4.7607,4.7607,1.2517,1.2602,4.9732,4.9732,4.9732,5.018
Triton/start/S,Triton · Profiling from start · Sonnet 5,Triton,Profiling from start,Sonnet 5,triton/level1-profiled-from-start-sonnet5,107,107_Conv2D_SquareKernel3_bf16,conv,new8,False,0,0.634,0.634,0.5395,0.5371,0.5395,0.5371,0.5419,0.5442,0.5442,0.5395,0.5395,0.5395
Triton/delay/G,Triton · Delayed profiling · GPT-5,Triton,Delayed profiling,GPT-5,triton/level1-profiled-gpt5,1,1_Square_matrix_multiplication_,matmul,sample19,False,0,0.8416,0.8416,0.7944,0.8019,0.8095,0.7567,0.0336,0.2852,0.2843,0.7307,0.7413,0.5604
Triton/delay/G,Triton · Delayed profiling · GPT-5,Triton,Delayed profiling,GPT-5,triton/level1-profiled-gpt5,4,4_Matrix_vector_multiplication_,matmul,sample19,False,1,1.0639,0.6349,1.0639,,,,,,,,,
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,1,1_Square_matrix_multiplication_,matmul,sample19,False,2,1.3085,1.2551,1.288,1.3085,1.2947,1.2812,1.3085,1.2746,1.2812,1.268,1.2118,1.2239
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,4,4_Matrix_vector_multiplication_,matmul,sample19,False,7,0.9967,0.6618,0.3879,0.9956,0.9825,0.0865,0.9956,0.4167,0.9967,0.9956,0.9934,0.9934
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,6,6_Matmul_with_large_K_dimension_,matmul,new8,False,4,1.3115,0.1782,1.2698,1.1852,1.1348,1.3115,1.28,1.3115,1.2403,1.25,1.2308,1.1852
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,9,9_Tall_skinny_matrix_multiplication_,matmul,sample19,False,3,1.1356,1.0916,1.1029,1.0984,1.1356,0.8259,1.0894,0.8259,1.0961,0.9338,1.0894,1.1052
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,14,14_Matmul_for_upper_triangular_matrices,matmul,new8,False,4,5.868,1.2903,4.3243,5.1282,5.1948,5.868,5.1502,5.0955,5.3097,5.7831,5.7416,5.7143
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,21,21_Sigmoid,activation,sample19,False,0,0.9958,0.9958,0.9874,0.9895,0.9958,0.9853,0.9853,0.9958,0.9874,0.9832,0.9832,0.9936
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,22,22_Tanh,activation,sample19,False,0,0.9936,0.9936,0.9874,0.9874,0.9874,0.9936,0.9874,0.9832,0.9874,0.9936,0.9936,0.9853
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,33,33_BatchNorm,norm,sample19,False,3,1.0709,0.5471,0.7744,1.0634,1.0709,1.0634,1.0634,1.0634,1.0634,1.0709,1.0634,1.0634
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,40,40_LayerNorm,norm,sample19,False,2,5.5347,3.7517,4.7778,5.5347,5.5347,5.2243,5.5347,5.5347,5.4804,5.5347,5.4804,5.4804
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,49,49_Max_reduction_over_a_dimension,reduction,sample19,False,1,1.0617,0.3629,1.0617,0.8248,0.8754,0.8248,0.8458,0.8603,0.8754,0.9415,0.8754,0.8317
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,50,50_conv_standard_2D__square_input__square_kernel,conv,new8,False,3,0.9236,0.2231,0.0096,0.3657,0.9236,0.363,0.3639,0.3229,0.8033,0.8033,0.8657,0.7108
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,53,53_Min_reduction_over_a_dimension,reduction,sample19,False,1,0.9775,0.9064,0.9775,0.867,0.867,0.8449,0.824,0.8378,0.8449,0.8449,0.8449,0.8449
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,54,54_conv_standard_3D__square_input__square_kernel,conv,sample19,False,5,1.0303,0.1591,0.484,0.5875,0.0749,0.8635,1.0303,0.8608,0.7371,0.6461,0.388,0.9379
Triton/delay/S,Triton · Delayed profiling · Sonnet 5,Triton,Delayed profiling,Sonnet 5,triton/level1-profiled-sonnet5,55,55_conv_standard_2D__asymmetric_input__square_kernel,conv,sample19,False,6,0.2605,0.1651,0.1677,0.2156,0.1656,0.1648,0.1648,0.2605,0.1565,0.1101,0.1601,0.1675
